Company_ID,Recency_Days,Purchase_Frequency,Avg_Transaction_Value,Std_Transaction_Value,Min_Transaction_Value,Max_Transaction_Value,Num_Unique_Products,Product_Concentration,Total_Items_Purchased,Avg_Items_Per_Transaction,Weekend_Purchase_Rate,Price_Range,Company_Profit,Spend_to_Profit_Ratio,Recency_Frequency_Interaction,Revenue_Per_Product,Monetary_Velocity,City_Encoded,Will_Purchase_Next
13,0.8739531776965892,0.9443619215674981,0.946541437885663,-0.9030810503813952,1.1837917654687617,-1.5321924312573971,0.7447835223751497,-0.7280905498402894,1.3080123130467562,1.0911374134439666,1.1961431331461003,-1.6400482852834168,0.47525092873671093,-0.20233886196377035,1.3261874849396431,1.0988729194660205,-0.5789097102078075,-0.8115583013014548,0
15,-0.4291339349297103,-0.3451805644350163,-0.48018183235839623,0.8200533190637207,-0.6154574799964251,-0.7742372160879265,-1.8838642036547915,1.9041838860189753,-0.42530461712563195,-0.3059205910676698,0.5199386911223631,-0.7100592192989506,1.4124484501054562,-1.064974090297177,-0.4678924838258409,-0.0008853927664804793,-0.3207170466732646,0.36335183999287646,0
16,-0.2843464779712326,-0.22794942934387863,-0.48418215977421103,-0.07287044800403678,0.541202749231195,-1.1532148236726618,0.7447835223751497,-0.7280905498402894,-0.22308430860551998,-0.04325956903793529,-0.7955130567882075,-1.2001885919123854,-0.3303548680999095,-0.18856762296744115,-0.29678081050427746,-0.6316817061370621,-0.39996003865945784,0.36335183999287646,1
17,0.07762216442496171,0.35820624611180973,0.9177317599034313,-0.4551673680470915,-0.6154574799964251,-0.14260787011336756,0.7447835223751497,-0.7280905498402894,0.9806080040141941,1.612176489393818,1.121637861893556,-0.08168822876890582,0.9505394601060301,-0.5963238624536468,0.20229490335028275,0.555452835401588,-0.4682375764702381,0.559170196875265,1
19,2.466615204239844,-0.46241169952615396,-0.4375130022688136,0.731680904975527,-0.7439752832439385,0.11004386827645603,0.7447835223751497,-0.7280905498402894,-0.7815975416610673,-0.9880383697765148,-0.6429606677719628,0.18222758725371296,-1.2005366278423963,0.7690334175414228,2.6328584448497643,-0.8002372690538893,-0.690000507031385,-1.3990133719486204,1
20,-0.8634963058051435,0.9443619215674981,-0.1424956480827552,-0.03230711817496794,-1.0010108897389651,0.11004386827645603,0.7447835223751497,-0.7280905498402894,0.4991310789663085,-0.7056811646478074,-1.4311480110225612,0.20736242687491477,1.4414112220120483,-0.8020157382305013,-0.9138198749062791,0.5039709327007471,1.0730572906828766,1.5382619812872078,1
21,-0.7911025773259046,1.1788241917497735,0.6771311719372386,0.484652976534806,-0.8724930864914517,0.8679990834459267,-0.5695403406398208,0.5106268317405412,0.9998670810161095,-0.04661643523190524,-0.0038898489201263657,0.9488401957003675,-0.056585840716538646,0.20697637957134254,-0.8127084315799007,1.6105738704502823,0.669946375724104,-1.0073766581838433,0
22,-0.35674020645047144,-0.22794942934387863,-1.5105252993543705,-0.7615921175019791,-0.6154574799964251,-0.6479113468930147,0.7447835223751497,-0.7280905498402894,-0.4638227711294628,-0.6642798149221899,-1.405722612853187,-0.5843850211929416,-0.835747367551488,0.09892673585743031,-0.37715144494319364,-1.114467549242725,-0.39460783800434823,-0.028284873771900643,1
23,-0.7187088488466657,0.24097511102067207,0.7560868752404866,0.42403754637870017,0.541202749231195,0.11004386827645603,0.7447835223751497,-0.7280905498402894,0.3643175399529005,0.3910782271744443,-0.7862674574538897,0.056553389147704025,-0.056585840716538646,-0.05651712330736324,-0.7582638082503124,0.3689739433963202,0.23548683306433787,1.3424436244048192,1
24,1.2721186843324028,-0.5796428346172916,0.8129202317596146,0.9163820962339569,0.28416714273616833,1.373302560225574,0.7447835223751497,-0.7280905498402894,0.017654153918422837,1.4391894382559305,0.07843113791502589,1.3384302098289953,0.5377806088448288,-0.638303885117461,1.3086874274408467,-0.3357561024640794,-0.6406624252646119,-0.6157399444190663,1
25,0.2586064856230589,0.0065128408383967225,-0.6229634521967053,-0.04508111753902227,-0.10138626700637171,0.3626956066662796,0.7447835223751497,-0.7280905498402894,-0.04012307708732344,-0.09604628993809804,0.24375009338496056,0.3707388844127264,-1.551710237209825,1.7264593659928995,0.3513694672289176,-0.5092691819372844,-0.5485343475050726,-0.028284873771900643,1
26,0.36719707834191717,-0.9313362398907047,1.9222867537386832,3.5650410879876393,1.5693451752113017,1.373302560225574,-0.5695403406398208,0.5106268317405412,-0.9838178501811793,-0.46732767979889833,-0.6429606677719628,1.2127560117229863,-1.7650352188750906,2.6977700422194664,0.2787766361227998,0.19411493182636172,-0.5542446240305017,1.3424436244048192,0
27,-0.46533079916932973,0.5926685162940851,0.8263163571297847,1.234792514913808,-0.7439752832439385,0.11004386827645603,0.7447835223751497,-0.7280905498402894,0.7206104644883359,0.4884777661336815,-2.082259294577404,0.18222758725371296,-1.2209601042276155,1.6440705255046848,-0.4296516174395824,0.7186695343346249,-0.17455449476011764,-0.028284873771900643,1
29,2.5752057969587026,-1.8691853206198061,2.1566989946332593,0.7384422452753633,-1.0010108897389651,1.373302560225574,-1.8838642036547915,1.9041838860189753,-1.0030769271830946,2.1178908866392643,-0.24886699614666388,1.4641044079350043,-0.5563904140665736,-0.1353704590369052,1.9795229648947037,-0.30891877725984523,-0.6949169978366417,0.9508069106400421,1
30,-0.9358900342843823,-0.11071829425274095,0.49726377558825136,0.4992577723690804,-0.6154574799964251,0.3626956066662796,-1.8838642036547915,1.9041838860189753,-0.12678892359594285,-0.05784861608410676,0.9334140187292339,0.42100856365512995,-1.5925965415725276,2.154065320337586,-1.0188202198990568,0.7383089268464269,2.0501413610926194,-0.028284873771900643,0
31,-0.06716529253351601,-0.814105104799567,-1.1267808874892289,-1.2224416031276877,0.28416714273616833,-0.14260787011336756,-0.5695403406398208,0.5106268317405412,-0.5890067716419131,0.3616020509104636,0.2696773086234668,-0.16966016744311208,-0.07212971966097324,-0.6320092649474266,-0.13992844329284423,-1.082232475525467,-0.5181058868231785,-0.6157399444190663,1
32,0.11381902866458114,0.1237439759295344,0.25077132407607694,-0.6489879734960705,0.926756158973735,-0.6479113468930147,0.7447835223751497,-0.7280905498402894,0.15246769293183082,0.12756876936837688,0.15735263460556834,-0.7351940589201523,-1.6378508726765777,2.364448276417336,0.20553565473894872,0.015464878183879307,-0.4997013892895033,1.9298986950519845,0
33,-0.9358900342843823,0.47543738120294743,-0.44510176748325525,0.7207256581709247,-1.0010108897389651,0.8679990834459267,0.7447835223751497,-0.7280905498402894,-0.0016049230834925873,-0.9623695329466311,0.1915906368463182,0.9614076155109684,-0.9478994055050035,0.7466156161396148,-1.0123387171217249,-0.04211858335558004,2.0613055605396426,1.1466252675224307,1
34,-0.7187088488466657,1.7649798672054617,-0.10595582050664816,0.7255715680732505,-1.0010108897389651,1.373302560225574,0.7447835223751497,-0.7280905498402894,1.683564314584107,0.30482620928807397,0.614148259437853,1.4641044079350043,-0.7287897397768723,0.9876143558364148,-0.69085617936606,1.2083196311337332,0.3577375941732799,0.9508069106400421,0
35,-0.030968428293896576,-0.814105104799567,-0.2088152142154461,-0.25219921028078846,-0.8724930864914517,-0.3320966739057352,-0.5695403406398208,0.5106268317405412,-0.6178953871447862,0.2805425661845194,0.9334140187292339,-0.24506468630671743,-0.8430274121204004,0.1652235185671966,-0.10298387746205212,-0.6618978817091888,-0.5084182129249121,-1.0073766581838433,0
37,-0.10336215677313544,-0.6968739697084293,1.2017333509791897,-0.14839406858709184,0.926756158973735,-1.0521541283167324,0.7447835223751497,-0.7280905498402894,-0.3771569246208434,0.657422584249399,-1.7844733717900712,-1.1373514928593809,-0.5526913643937208,0.1538218496027348,-0.16066925218030648,-0.26940165009410705,-0.45232483998572265,-0.6157399444190663,1
38,1.6702841909682167,0.47543738120294743,-1.703900516852631,-0.07355500985389907,-1.0010108897389651,0.3626956066662796,0.7447835223751497,-0.7280905498402894,-0.5504886176380822,-2.2533610323318958,-0.08659313135977546,0.4587108230869327,0.9793054740513002,-0.916470382387076,2.1610050426599985,-0.6915532522410025,-0.6654451775949263,-0.8115583013014548,1
39,-0.24814961373161315,0.7098996513852228,-1.1116389259237696,0.0054919893530509046,0.926756158973735,1.373302560225574,0.7447835223751497,-0.7280905498402894,0.6050560024768433,-0.016289546930963877,-1.0483141585865565,1.2755931107759908,1.2263547702871493,-0.8877476876986713,-0.14770624662564258,-0.2057166297160304,-0.39127364661054337,-1.0073766581838433,1
41,-0.7549057130862852,-0.3451805644350163,-0.3986070493741288,-0.45599661284088466,-0.8724930864914517,-1.45639690974045,0.7447835223751497,-0.7280905498402894,-0.41567507862467423,-0.2806725548415562,0.5199386911223631,-1.363565049450197,-0.056585840716538646,-0.40864719544594286,-0.823726986301365,-0.6869770831120392,0.18780292647095903,-0.028284873771900643,0
42,-0.6463151203674269,-0.22794942934387863,-1.4691797226414252,1.1389230689830148,-0.6154574799964251,1.373302560225574,-1.8838642036547915,1.9041838860189753,-0.5504886176380822,-0.8878471034405201,-1.1006178348206976,1.4264021485032015,-0.9388485392841935,0.2311490119712127,-0.6986339826988583,-0.4174597887874515,-0.12128785726958159,-1.3990133719486204,1
43,-0.8634963058051435,-0.6968739697084293,-0.19697157481897393,-0.14444042972565999,0.926756158973735,0.11004386827645603,0.7447835223751497,-0.7280905498402894,-0.4734523096304205,0.39188289290578715,-1.4583268849277544,0.018851129715901343,1.4656518028469134,-1.1155117427342545,-0.9501162904593381,-0.8848963979397158,0.7089377588674376,-1.2031950150662318,1
44,0.07762216442496171,-0.9313362398907047,0.8900950101697167,1.141694550568564,1.697862978458815,1.373302560225574,0.7447835223751497,-0.7280905498402894,-0.2519729241083931,1.6228490334915315,0.0326284835856928,1.2001885919123854,-0.056585840716538646,-0.3853753271897639,-0.011594688301671617,-0.617190503895343,-0.5178233925023932,0.7549885537576535,1
45,0.1500158929042006,-1.4002607802552554,-1.3129957152846086,-0.8774908903040628,-0.8724930864914517,-1.45639690974045,-0.5695403406398208,0.5106268317405412,-1.8408467767664156,-1.8805240810924277,0.08459687984397384,-1.363565049450197,0.9300766321285466,-1.2020391573204692,-0.021965092745402738,-1.636621906178444,-0.5842007078822984,-0.6157399444190663,0
46,-0.7911025773259046,0.0065128408383967225,0.45062815586975563,0.2135845824955276,3.2400766174289752,-0.3320966739057352,-0.5695403406398208,0.5106268317405412,-0.2616024626093508,-0.6495305840824386,0.8348906008229094,-0.647222120245946,0.6740158212641518,-0.6090795635592865,-0.8515974482438924,0.3960047463394628,0.4551367044875699,-0.028284873771900643,1
47,4.059277230783099,-2.8070344013489077,-1.8176580785249425,-1.2597897459092449,-0.6154574799964251,-0.6479113468930147,-1.8838642036547915,1.9041838860189753,-2.5245440103344134,-0.26931093853980576,-0.6429606677719628,-0.5843850211929416,-1.769285190839645,0.35974987361773175,2.529154400412453,-2.7002531577139055,-0.7357075223878448,-0.6157399444190663,1
48,-0.827299441565524,0.35820624611180973,0.33482809804525066,0.10458145026151261,-0.7439752832439385,0.11004386827645603,0.7447835223751497,-0.7280905498402894,0.3546880014519428,0.11802031571409341,0.27463056765410665,0.18222758725371296,-0.056585840716538646,-0.09314170285807133,-0.883356811852819,0.25914588430119295,0.7128535601660202,0.7549885537576535,1
49,-0.9358900342843823,2.5855978128434254,0.29985666976729763,0.8389997200164626,-0.6154574799964251,0.11004386827645603,0.7447835223751497,-0.7280905498402894,2.1843003166339083,-0.12067046480397353,-0.3130217798996197,0.16966016744311208,1.551477625575551,-0.48320732792411375,-0.9890053071233298,2.157493377966275,3.0224264920385675,1.9298986950519845,1
50,0.0052284359457228525,-0.6968739697084293,2.2572616035331934,1.1921882264385577,0.926756158973735,0.8679990834459267,-0.5695403406398208,0.5106268317405412,-0.1749366161007314,1.2150559360709845,-0.806033911203121,0.772896318351955,-1.7304058176824262,2.8490745193678,-0.04789110385473054,0.589818968272041,-0.463906498016922,-1.3990133719486204,1
51,-0.8996931700447629,0.47543738120294743,-0.23222211990933772,-1.8797836296506878,0.926756158973735,-2.2901476464268677,0.7447835223751497,-0.7280905498402894,0.3643175399529005,-0.10170853335645479,2.138877014288973,-2.3689586342982687,-1.7876623844271158,2.992477100406388,-0.9682644982358676,0.06770947573954723,1.3901622124389497,-1.2031950150662318,1
53,-0.827299441565524,-0.9313362398907047,0.3587406517411704,1.7905803417819477,-1.0010108897389651,0.3626956066662796,-1.8838642036547915,1.9041838860189753,-0.8490043111677713,-0.0822951273506614,1.0460122106221772,0.4587108230869327,-0.056585840716538646,-0.4606591851551083,-0.9190050771281447,-0.13388030807698617,0.4720734377638104,-0.41992158753667774,1
54,0.6205751280192532,-1.7519541855286684,-0.3896945292789612,0.20211154626387584,-0.10138626700637171,-1.5321924312573971,-3.198188066669762,3.483548547534533,-1.7541809302577962,-0.7109197027763536,-2.2836771782119847,-1.5143740871774078,1.384390764820945,-1.3040648302966638,0.3286842075082558,-0.893209771857334,-0.6337220432856168,0.1675334831104879,0
55,-0.4291339349297103,-0.9313362398907047,-0.9382307130041831,0.7645848489838949,0.926756158973735,1.373302560225574,-0.5695403406398208,0.5106268317405412,-1.1956676972022489,-1.072378833646127,0.0326284835856928,1.2755931107759908,-1.059854685497197,0.24134394918773425,-0.5197445060444965,-1.092730745880148,-0.37232328906885326,2.125717051934373,1
56,-0.35674020645047144,-0.22794942934387863,-0.6609142327824845,-0.12007337622650285,-0.7439752832439385,-0.14260787011336756,0.7447835223751497,-0.7280905498402894,-0.8875224651716022,-1.7572754476784744,-2.0159321689181664,-0.06912080895830491,-0.5904295413752721,0.011646412786452277,-0.37715144494319364,-0.7148154453132346,-0.3670349840676319,0.36335183999287646,1
57,-0.9720868985240018,-0.46241169952615396,-1.209053891635669,-0.4304442887512321,-0.10138626700637171,-0.3320966739057352,-1.8838642036547915,1.9041838860189753,-0.7141907721543633,-0.8083565119673369,-1.2735105423724415,-0.3204692051703228,1.6536737106861754,-1.2217253589161527,-1.0615981382294477,-0.480954135451822,2.7484870309802747,1.5382619812872078,0
58,-0.46533079916932973,-2.4553409960754946,-1.352401563881745,-0.4907999975188479,-0.7439752832439385,-1.1532148236726618,-0.5695403406398208,0.5106268317405412,-2.4860258563305826,-1.2489053859313661,-0.9728995556443064,-1.0745143938063766,0.2766434425783276,-1.2149572817002758,-0.6824302257555285,-2.4946536178591256,-0.4561172711124597,-0.028284873771900643,0
59,-0.8996931700447629,-1.6347230504375307,-0.9553920226885645,0.6071640185088689,-0.6154574799964251,-1.1532148236726618,-0.5695403406398208,0.5106268317405412,-1.927512623275035,-1.5784216168638108,-0.8321256301521066,-1.0870818136169773,-1.0316789454358928,-0.0730405862438559,-1.0032646132334602,-1.6806338857423,0.7291832847303225,-1.0073766581838433,0
60,-0.4291339349297103,-0.3451805644350163,-1.3428969614950415,-1.9586775504237306,0.541202749231195,-0.3320966739057352,0.7447835223751497,-0.7280905498402894,-0.5312295406361668,-0.583648989554922,-2.271019770224019,-0.3833063042233273,1.4698624232192032,-1.1691490301163665,-0.4678924838258409,-1.1240012349280661,-0.35150436051268413,1.5382619812872078,0
61,4.1678678235019575,-0.5796428346172916,-0.18041789776255443,0.909472733879158,0.926756158973735,-0.6479113468930147,-1.8838642036547915,1.9041838860189753,-0.8778929266706444,-0.9884734348075298,0.07843113791502589,-0.7351940589201523,-0.20738114227368643,-0.3363220576380741,4.367956738341528,-0.06352170771917025,-0.715028803250926,-0.028284873771900643,0
62,1.018740634655067,-0.11071829425274095,1.16025997957342,-0.1638466782167068,1.697862978458815,0.3626956066662796,0.7447835223751497,-0.7280905498402894,0.3065403089471542,1.0422443909108574,1.233675863777081,0.19479500706431385,0.5702456724629518,-0.493142333927789,1.186187024949273,0.24923085118843827,-0.6116651328305983,-1.3990133719486204,1
63,1.525496734009739,-0.6968739697084293,0.3342589825008998,-1.4460123049861198,0.28416714273616833,-1.45639690974045,-0.5695403406398208,0.5106268317405412,-0.35789784761892796,0.7105305225181224,1.4769914968330955,-1.476671827745605,-0.9170477571697206,0.41337634439912896,1.5310029727033327,-0.3061680285371037,-0.6589641685436455,1.7340803381695962,0
64,-0.46533079916932973,0.7098996513852228,0.964233304099105,0.5663844728141814,0.926756158973735,0.3626956066662796,0.7447835223751497,-0.7280905498402894,0.5569083099720548,-0.12629884763045976,2.464749428473255,0.27019952592791924,0.7324135841845086,-0.40382687769984926,-0.4199293632735845,0.8967587829367932,-0.15996396917683495,-0.6157399444190663,0
65,-0.3929370706900909,0.1237439759295344,2.421370448558927,0.9832844261598073,-0.8724930864914517,0.11004386827645603,0.7447835223751497,-0.7280905498402894,0.6628332334825896,1.3833672481226276,0.4483756536519432,0.19479500706431385,-0.9596261799997922,1.3075926405908564,-0.38428109799825877,1.0859071069339568,-0.21366390737521707,1.5382619812872078,1
66,0.8015594492173503,1.5305175970231866,0.6732939459276029,-0.418544824647599,1.4408273719637883,0.8679990834459267,-0.5695403406398208,0.5106268317405412,1.7894892380946419,0.9577928065354862,1.0153036128331927,0.7226266391095514,0.9165003327973316,-0.35244510262771506,1.3948914143793618,1.9376353699615072,-0.5620362656247162,-0.2241032306542892,1
67,-0.5015276634089492,1.9994421373877371,-0.51660005446635,-0.08236040342494023,1.1837917654687617,0.8679990834459267,0.7447835223751497,-0.7280905498402894,1.317641851547714,-0.8292718604953895,0.9334140187292339,0.7477614787307533,-0.056585840716538646,0.20443300599143222,-0.3654847399439961,1.151498864449102,-0.09721741911311023,-0.41992158753667774,1
68,1.1635280916135446,0.47543738120294743,1.2675445638666243,0.7556327480359532,3.6256300271715154,1.373302560225574,0.7447835223751497,-0.7280905498402894,1.115421543027602,1.664911413170749,-0.3647768995658691,1.011677294753372,1.4137864042424455,-0.7172966480768374,1.5439659782579966,0.841463405961816,-0.6091398065291425,2.125717051934373,1
69,1.4531030055305,0.35820624611180973,-0.15580123896279457,0.11053343877037253,-0.8724930864914517,1.373302560225574,0.7447835223751497,-0.7280905498402894,0.3546880014519428,0.11802031571409341,-0.007705197092376177,1.4515369881244033,1.5790237401606249,-0.9545315224892134,1.8524855104589975,0.00974466677267438,-0.6432706577380348,0.1675334831104879,1
70,-0.6825119846070463,0.1237439759295344,0.2051477585810681,-0.49893822948068306,2.2119341914488686,-0.14260787011336756,0.7447835223751497,-0.7280905498402894,-0.2423433856074354,-0.8438979783471741,-0.4246934034871814,-0.3581714646021255,-0.5445849363872562,0.2504498194133071,-0.7213192424195202,-0.007034620033525746,0.08592544077081289,-1.3990133719486204,0
71,1.1635280916135446,-0.5796428346172916,0.5062292140683786,-0.3410319094840448,-1.0010108897389651,-0.6479113468930147,-0.5695403406398208,0.5106268317405412,-0.02086400008540801,1.3347738308123411,1.3609054591363385,-0.546682761761139,1.071978473833942,-0.8965498740444241,1.1939648282820712,-0.11760294178186774,-0.6373876622868286,-0.2241032306542892,1
72,-0.5377245276485686,-0.11071829425274095,0.46056362470580037,-0.7366676235168824,-0.8724930864914517,-1.0521541283167324,-0.5695403406398208,0.5106268317405412,0.05617230792225369,0.40663509798043407,-0.5678952065100012,-0.9614076155109684,1.0510040751570213,-0.7950817223222566,-0.5696520774299526,0.293040940937781,-0.16515478632377828,-1.2031950150662318,0
73,-0.7187088488466657,-0.3451805644350163,-2.298722701512719,-1.5766871636044828,-0.6154574799964251,-2.365943167943815,-0.5695403406398208,0.5106268317405412,-1.4075175442233185,-2.881220286131288,-0.10027430028794458,-2.293554115434663,0.6333262748627712,-1.0157749080909617,-0.7841898193596402,-1.2752391381999926,-0.0463953171527822,-1.2031950150662318,1
75,-0.5377245276485686,-0.5796428346172916,2.1427665612485587,1.2883613489633519,0.926756158973735,0.3626956066662796,-0.5695403406398208,0.5106268317405412,-0.19419569310264684,0.8649035973161887,-0.24218744239030254,0.27019952592791924,-0.1791660506201178,0.005361899457199617,-0.6033558918720787,0.6580577255774686,-0.13287620540658632,1.5382619812872078,1
76,-0.9720868985240018,0.9443619215674981,1.6900186792679468,2.607657150366663,-1.0010108897389651,1.373302560225574,0.7447835223751497,-0.7280905498402894,1.5102326215668682,1.540342057966909,1.9843304763966991,1.4641044079350043,-0.056585840716538646,0.32231837142027425,-1.0538203348966493,1.5050079296615428,4.489602255188366,-1.2031950150662318,0
77,0.0052284359457228525,-0.46241169952615396,-0.42746035224448975,-1.1626781512395863,0.15564933948865498,-1.45639690974045,-0.5695403406398208,0.5106268317405412,-0.7719680031601096,-0.9623695329466311,-0.32768573047172345,-1.4641044079350043,1.3500368247741314,-1.0624750152049705,-0.011594688301671617,-0.45920050793803496,-0.5086897046510427,-0.41992158753667774,1
78,-0.10336215677313544,1.8822110022965994,0.451727664466166,0.06364598167092854,-1.0010108897389651,0.8679990834459267,0.7447835223751497,-0.7280905498402894,1.6739347760831493,0.07721835866360967,-0.17004826182160326,0.9614076155109684,-0.19120763785302158,0.49954877403708753,0.1958134005729508,1.6445810880949343,-0.3558269346620582,-0.028284873771900643,0
79,-0.6825119846070463,0.7098996513852228,-0.9378716897890287,-0.6477433438422993,0.15564933948865498,-1.0521541283167324,0.7447835223751497,-0.7280905498402894,0.19098584693566167,-0.9623695329466311,1.1135711257579426,-1.0619469739957756,0.27605316869436175,-0.43453439027728824,-0.6921524799215264,-0.11343055228193029,0.07197852295415894,-0.2241032306542892,0
80,-0.9720868985240018,1.6477487321143243,0.3402141332668562,-0.7396200529385216,0.926756158973735,0.11004386827645603,0.7447835223751497,-0.7280905498402894,1.8087483150965573,0.7752132678454117,-0.03666271142534858,0.018851129715901343,1.3826592947613119,-0.5863461770269852,-1.04993143323025,1.3745871094860793,4.404121145989519,-0.41992158753667774,1
81,-0.5015276634089492,0.47543738120294743,-1.8450811164589431,-1.1401874300091794,-0.6154574799964251,0.11004386827645603,-0.5695403406398208,0.5106268317405412,0.008024615417465126,-0.9397205592732041,-0.3647768995658691,0.16966016744311208,0.27499067570322316,-0.6289717925302851,-0.4834480904914376,-0.4260905783578863,-0.2646470848499549,0.36335183999287646,0
82,-0.6101182561278075,-1.4002607802552554,-0.2951649003218191,-0.9520343774180605,-0.6154574799964251,-1.45639690974045,-0.5695403406398208,0.5106268317405412,-1.1378904661965026,0.28158179034767383,-0.2791818939639945,-1.3886998890713989,-0.8288608389052196,-0.08604840458656098,-0.7297451960300517,-1.2114419568138521,-0.220023613030362,-0.028284873771900643,0
83,-0.7549057130862852,1.0615930566586358,0.5545435524717929,-0.1505574862054371,-0.35842187350139837,1.373302560225574,0.7447835223751497,-0.7280905498402894,0.9806080040141941,0.1347095206045086,-0.4486131036827744,1.4012673088819998,-0.15567315003827614,0.23708874512280154,-0.7692823629717767,0.9875194706612381,0.46217979086579564,-1.3990133719486204,0
84,0.0052284359457228525,0.8271307864763604,1.549926584641024,-1.3803384888386503,-0.10138626700637171,1.373302560225574,0.7447835223751497,-0.7280905498402894,1.5583803140716568,1.9009711387811015,-0.576353286652194,1.376132469260798,-0.056585840716538646,0.2600057187124722,0.18803559724015245,1.3181476902288605,-0.41314185462297087,0.36335183999287646,1
85,-0.21195274949199372,1.5305175970231866,-0.42858093985542756,-0.5021541764894052,0.6697205524787083,-0.14260787011336756,0.7447835223751497,-0.7280905498402894,1.1731987740333483,-0.32231541978592537,1.0153036128331927,-0.20736242687491477,1.4709249162103417,-0.7419835580073001,-0.002520584413406886,0.8243027717282024,-0.34891541858648406,-1.2031950150662318,0
86,-0.35674020645047144,1.4132864619320489,-0.05361640682237763,0.35038577036890173,0.541202749231195,1.373302560225574,-0.5695403406398208,0.5106268317405412,1.048014773520898,-0.3746882686835324,1.3482494625453387,1.3132953702077934,-0.9909106958499834,1.2959347969251351,-0.2138175749544285,1.3840534985665824,-0.25250766232476324,-1.3990133719486204,0
